date,min,max,pm25,q1,q3,stdev,count
2021-03-01T00:00:00.000Z,0.3,8.85,1.65,0.9,4.55,2.063,239
2021-03-02T00:00:00.000Z,0.35,9.3,2.41,1.3,4.57,2.067,254
2021-03-03T00:00:00.000Z,0.4,23.58,4.63,3.33,7.38,4.677,235
2021-03-04T00:00:00.000Z,0.2,4.53,0.68,0.43,1,0.587,232
2021-03-05T00:00:00.000Z,0.1,10.15,0.68,0.4,1.21,1.165,257
2021-03-06T00:00:00.000Z,0.1,3.13,0.5,0.32,0.8,0.471,249
2021-03-07T00:00:00.000Z,0.1,2.58,0.5,0.38,0.73,0.368,272
2021-03-08T00:00:00.000Z,0.2,4.4,0.85,0.6,1.27,0.644,250
2021-03-09T00:00:00.000Z,0.1,2.95,0.8,0.6,1.1,0.44,256
2021-03-10T00:00:00.000Z,0.6,5.55,3.08,2.37,3.65,0.98,237
2021-03-11T00:00:00.000Z,2.02,36.13,9.64,4.55,18.64,9.376,242
2021-03-12T00:00:00.000Z,0.6,9.13,3.53,1.92,4.78,1.785,250
2021-03-13T00:00:00.000Z,1.7,8.25,3.44,2.78,4.43,1.233,252
2021-03-14T00:00:00.000Z,1,6.88,3.03,2.27,4.19,1.336,241
2021-03-15T00:00:00.000Z,0.2,8.5,2.1,0.9,4,1.869,223
2021-03-16T00:00:00.000Z,0.2,9.73,0.77,0.52,1.67,1.461,230
2021-03-17T00:00:00.000Z,0.2,15.95,0.67,0.4,1.2,1.723,258
2021-03-18T00:00:00.000Z,0.2,14.8,0.63,0.43,0.85,0.985,239
2021-03-19T00:00:00.000Z,0.3,2.52,0.82,0.7,1.02,0.37,239
2021-03-20T00:00:00.000Z,0.4,6.97,1.25,0.9,1.92,1.236,253
2021-03-21T00:00:00.000Z,0.1,7.65,0.5,0.32,1.5,1.485,239
2021-03-22T00:00:00.000Z,0.2,12.2,1.29,0.7,4.05,2.776,246
2021-03-23T00:00:00.000Z,0.2,6,2.54,1.6,3.3,1.17,315
2021-03-24T00:00:00.000Z,1.33,12.52,5.2,4,7.15,2.285,235
2021-03-25T00:00:00.000Z,1.85,7.75,4.21,3.38,4.96,1.236,224
2021-03-26T00:00:00.000Z,3.92,33.85,13.48,8.36,18.12,6.336,241
